GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
1400000US36103111802,36103111802,"Census Tract 1118.02, Suffolk County, New York",45559,5931
1400000US36103111803,36103111803,"Census Tract 1118.03, Suffolk County, New York",43031,5401
1400000US36103111804,36103111804,"Census Tract 1118.04, Suffolk County, New York",37239,5867
1400000US36103111900,36103111900,"Census Tract 1119, Suffolk County, New York",54364,6646
1400000US36103112001,36103112001,"Census Tract 1120.01, Suffolk County, New York",35018,4470
1400000US36103112002,36103112002,"Census Tract 1120.02, Suffolk County, New York",41191,3576
1400000US36103112102,36103112102,"Census Tract 1121.02, Suffolk County, New York",56014,7965
1400000US36103112103,36103112103,"Census Tract 1121.03, Suffolk County, New York",35260,4353
1400000US36103112104,36103112104,"Census Tract 1121.04, Suffolk County, New York",68514,17156
1400000US36103112204,36103112204,"Census Tract 1122.04, Suffolk County, New York",47977,4419
1400000US36103112206,36103112206,"Census Tract 1122.06, Suffolk County, New York",54134,7427
1400000US36103112210,36103112210,"Census Tract 1122.10, Suffolk County, New York",55507,6976
1400000US36103112211,36103112211,"Census Tract 1122.11, Suffolk County, New York",53264,6675
1400000US36103112212,36103112212,"Census Tract 1122.12, Suffolk County, New York",62986,11284
1400000US36103112213,36103112213,"Census Tract 1122.13, Suffolk County, New York",57946,8468
1400000US36103112214,36103112214,"Census Tract 1122.14, Suffolk County, New York",60824,8442
1400000US36103122300,36103122300,"Census Tract 1223, Suffolk County, New York",32093,4010
1400000US36103122403,36103122403,"Census Tract 1224.03, Suffolk County, New York",27981,2667
1400000US36103122404,36103122404,"Census Tract 1224.04, Suffolk County, New York",33314,4005
1400000US36103122405,36103122405,"Census Tract 1224.05, Suffolk County, New York",30530,5302
1400000US36103122406,36103122406,"Census Tract 1224.06, Suffolk County, New York",20109,3457
1400000US36103122501,36103122501,"Census Tract 1225.01, Suffolk County, New York",17569,2288
1400000US36103122502,36103122502,"Census Tract 1225.02, Suffolk County, New York",26958,4703
1400000US36103122601,36103122601,"Census Tract 1226.01, Suffolk County, New York",29148,2226
1400000US36103122602,36103122602,"Census Tract 1226.02, Suffolk County, New York",34388,2395
1400000US36103122603,36103122603,"Census Tract 1226.03, Suffolk County, New York",35002,2526
1400000US36103122704,36103122704,"Census Tract 1227.04, Suffolk County, New York",30152,4361
1400000US36103122705,36103122705,"Census Tract 1227.05, Suffolk County, New York",37288,6818
1400000US36103122706,36103122706,"Census Tract 1227.06, Suffolk County, New York",33802,3383
1400000US36103122707,36103122707,"Census Tract 1227.07, Suffolk County, New York",32191,5428
1400000US36103122801,36103122801,"Census Tract 1228.01, Suffolk County, New York",32785,3170
1400000US36103122802,36103122802,"Census Tract 1228.02, Suffolk County, New York",31412,2946
1400000US36103122901,36103122901,"Census Tract 1229.01, Suffolk County, New York",31796,3092
1400000US36103122902,36103122902,"Census Tract 1229.02, Suffolk County, New York",33009,3229
1400000US36103123001,36103123001,"Census Tract 1230.01, Suffolk County, New York",29868,2310
1400000US36103123002,36103123002,"Census Tract 1230.02, Suffolk County, New York",32290,3253
1400000US36103123101,36103123101,"Census Tract 1231.01, Suffolk County, New York",35460,3115
1400000US36103123102,36103123102,"Census Tract 1231.02, Suffolk County, New York",38359,5765
1400000US36103123201,36103123201,"Census Tract 1232.01, Suffolk County, New York",25803,3662
1400000US36103123202,36103123202,"Census Tract 1232.02, Suffolk County, New York",23298,2887
1400000US36103123301,36103123301,"Census Tract 1233.01, Suffolk County, New York",20726,2033
1400000US36103123302,36103123302,"Census Tract 1233.02, Suffolk County, New York",13802,2372
1400000US36103123401,36103123401,"Census Tract 1234.01, Suffolk County, New York",30796,4470
1400000US36103123402,36103123402,"Census Tract 1234.02, Suffolk County, New York",28725,3675
1400000US36103123500,36103123500,"Census Tract 1235, Suffolk County, New York",31840,3175
1400000US36103123600,36103123600,"Census Tract 1236, Suffolk County, New York",56490,8186
1400000US36103123701,36103123701,"Census Tract 1237.01, Suffolk County, New York",21115,2238
1400000US36103123702,36103123702,"Census Tract 1237.02, Suffolk County, New York",29149,3782
1400000US36103123801,36103123801,"Census Tract 1238.01, Suffolk County, New York",41440,4957
1400000US36103123802,36103123802,"Census Tract 1238.02, Suffolk County, New York",36235,3890
1400000US36103123900,36103123900,"Census Tract 1239, Suffolk County, New York",35564,5665
1400000US36103124001,36103124001,"Census Tract 1240.01, Suffolk County, New York",30607,2856
1400000US36103124002,36103124002,"Census Tract 1240.02, Suffolk County, New York",32398,3304
1400000US36103124101,36103124101,"Census Tract 1241.01, Suffolk County, New York",33040,3044
1400000US36103124102,36103124102,"Census Tract 1241.02, Suffolk County, New York",32934,4783
1400000US36103124200,36103124200,"Census Tract 1242, Suffolk County, New York",35889,4201
1400000US36103124300,36103124300,"Census Tract 1243, Suffolk County, New York",32562,2740
1400000US36103124401,36103124401,"Census Tract 1244.01, Suffolk County, New York",36978,4254
1400000US36103124402,36103124402,"Census Tract 1244.02, Suffolk County, New York",44818,10263
1400000US36103124500,36103124500,"Census Tract 1245, Suffolk County, New York",40546,4664
1400000US36103124601,36103124601,"Census Tract 1246.01, Suffolk County, New York",40716,4554
1400000US36103124602,36103124602,"Census Tract 1246.02, Suffolk County, New York",46741,5568
1400000US36103134702,36103134702,"Census Tract 1347.02, Suffolk County, New York",35766,3067
1400000US36103134703,36103134703,"Census Tract 1347.03, Suffolk County, New York",71107,13825
1400000US36103134704,36103134704,"Census Tract 1347.04, Suffolk County, New York",47243,8148
1400000US36103134902,36103134902,"Census Tract 1349.02, Suffolk County, New York",49261,6868
1400000US36103134903,36103134903,"Census Tract 1349.03, Suffolk County, New York",43767,8049
1400000US36103134904,36103134904,"Census Tract 1349.04, Suffolk County, New York",47099,4435
1400000US36103134906,36103134906,"Census Tract 1349.06, Suffolk County, New York",39590,3935
1400000US36103134907,36103134907,"Census Tract 1349.07, Suffolk County, New York",35174,3684
1400000US36103135002,36103135002,"Census Tract 1350.02, Suffolk County, New York",40094,3886
1400000US36103135003,36103135003,"Census Tract 1350.03, Suffolk County, New York",42272,3689
1400000US36103135004,36103135004,"Census Tract 1350.04, Suffolk County, New York",79325,8366
1400000US36103135005,36103135005,"Census Tract 1350.05, Suffolk County, New York",38005,5447
1400000US36103135101,36103135101,"Census Tract 1351.01, Suffolk County, New York",37800,3829
1400000US36103135102,36103135102,"Census Tract 1351.02, Suffolk County, New York",48432,6483
1400000US36103135103,36103135103,"Census Tract 1351.03, Suffolk County, New York",47552,6615
1400000US36103135104,36103135104,"Census Tract 1351.04, Suffolk County, New York",45980,6598
1400000US36103135201,36103135201,"Census Tract 1352.01, Suffolk County, New York",45467,4605
1400000US36103135204,36103135204,"Census Tract 1352.04, Suffolk County, New York",46051,6038
1400000US36103135205,36103135205,"Census Tract 1352.05, Suffolk County, New York",38310,3945
1400000US36103135208,36103135208,"Census Tract 1352.08, Suffolk County, New York",42564,5886
1400000US36103135209,36103135209,"Census Tract 1352.09, Suffolk County, New York",38182,4237
1400000US36103135301,36103135301,"Census Tract 1353.01, Suffolk County, New York",39045,3517
1400000US36103135303,36103135303,"Census Tract 1353.03, Suffolk County, New York",42521,5753
1400000US36103135304,36103135304,"Census Tract 1353.04, Suffolk County, New York",43267,3759
1400000US36103135401,36103135401,"Census Tract 1354.01, Suffolk County, New York",45213,12205
1400000US36103135402,36103135402,"Census Tract 1354.02, Suffolk County, New York",40515,4308
1400000US36103135403,36103135403,"Census Tract 1354.03, Suffolk County, New York",36570,3854
1400000US36103145602,36103145602,"Census Tract 1456.02, Suffolk County, New York",21568,2154
1400000US36103145603,36103145603,"Census Tract 1456.03, Suffolk County, New York",18769,2359
1400000US36103145604,36103145604,"Census Tract 1456.04, Suffolk County, New York",18165,2227
1400000US36103145605,36103145605,"Census Tract 1456.05, Suffolk County, New York",20890,3043
1400000US36103145701,36103145701,"Census Tract 1457.01, Suffolk County, New York",39570,4106
1400000US36103145702,36103145702,"Census Tract 1457.02, Suffolk County, New York",22932,3693
1400000US36103145703,36103145703,"Census Tract 1457.03, Suffolk County, New York",21830,1963
1400000US36103145704,36103145704,"Census Tract 1457.04, Suffolk County, New York",23230,2662
1400000US36103145803,36103145803,"Census Tract 1458.03, Suffolk County, New York",43576,3902
1400000US36103145804,36103145804,"Census Tract 1458.04, Suffolk County, New York",33230,4163
1400000US36103145805,36103145805,"Census Tract 1458.05, Suffolk County, New York",33853,3588
1400000US36103145807,36103145807,"Census Tract 1458.07, Suffolk County, New York",32736,3217
1400000US36103145808,36103145808,"Census Tract 1458.08, Suffolk County, New York",30665,4400
1400000US36103145901,36103145901,"Census Tract 1459.01, Suffolk County, New York",24938,3588
1400000US36103145902,36103145902,"Census Tract 1459.02, Suffolk County, New York",22811,2237
1400000US36103145903,36103145903,"Census Tract 1459.03, Suffolk County, New York",31381,3601
1400000US36103146001,36103146001,"Census Tract 1460.01, Suffolk County, New York",19125,3166
1400000US36103146002,36103146002,"Census Tract 1460.02, Suffolk County, New York",20414,2220
1400000US36103146003,36103146003,"Census Tract 1460.03, Suffolk County, New York",25864,2768
1400000US36103146102,36103146102,"Census Tract 1461.02, Suffolk County, New York",23085,2912
1400000US36103146103,36103146103,"Census Tract 1461.03, Suffolk County, New York",33900,3562
1400000US36103146105,36103146105,"Census Tract 1461.05, Suffolk County, New York",18169,1455
1400000US36103146106,36103146106,"Census Tract 1461.06, Suffolk County, New York",24283,2690
1400000US36103146201,36103146201,"Census Tract 1462.01, Suffolk County, New York",19057,2137
1400000US36103146202,36103146202,"Census Tract 1462.02, Suffolk County, New York",20942,3781
1400000US36103146203,36103146203,"Census Tract 1462.03, Suffolk County, New York",17928,2314
1400000US36103146204,36103146204,"Census Tract 1462.04, Suffolk County, New York",24862,2784
1400000US36103146205,36103146205,"Census Tract 1462.05, Suffolk County, New York",31892,3463
1400000US36103146206,36103146206,"Census Tract 1462.06, Suffolk County, New York",22251,3469
1400000US36103146300,36103146300,"Census Tract 1463, Suffolk County, New York",32873,3356
1400000US36103146402,36103146402,"Census Tract 1464.02, Suffolk County, New York",33526,2711
1400000US36103146403,36103146403,"Census Tract 1464.03, Suffolk County, New York",19782,2081
1400000US36103146404,36103146404,"Census Tract 1464.04, Suffolk County, New York",23900,2885
1400000US36103146500,36103146500,"Census Tract 1465, Suffolk County, New York",32960,2624
1400000US36103146604,36103146604,"Census Tract 1466.04, Suffolk County, New York",33928,2797
1400000US36103146605,36103146605,"Census Tract 1466.05, Suffolk County, New York",42258,7658
1400000US36103146606,36103146606,"Census Tract 1466.06, Suffolk County, New York",39148,3873
1400000US36103146607,36103146607,"Census Tract 1466.07, Suffolk County, New York",35557,3332
1400000US36103146608,36103146608,"Census Tract 1466.08, Suffolk County, New York",38524,6214
1400000US36103146611,36103146611,"Census Tract 1466.11, Suffolk County, New York",33687,3166
1400000US36103146612,36103146612,"Census Tract 1466.12, Suffolk County, New York",32793,2499
1400000US36103146613,36103146613,"Census Tract 1466.13, Suffolk County, New York",35979,3655
1400000US36103146614,36103146614,"Census Tract 1466.14, Suffolk County, New York",38097,4057
1400000US36103146615,36103146615,"Census Tract 1466.15, Suffolk County, New York",38518,3106
1400000US36103146703,36103146703,"Census Tract 1467.03, Suffolk County, New York",27143,3770
1400000US36103146704,36103146704,"Census Tract 1467.04, Suffolk County, New York",32938,3084
1400000US36103146705,36103146705,"Census Tract 1467.05, Suffolk County, New York",39515,3317
1400000US36103146706,36103146706,"Census Tract 1467.06, Suffolk County, New York",35179,5487
1400000US36103146800,36103146800,"Census Tract 1468, Suffolk County, New York",33193,2796
1400000US36103146901,36103146901,"Census Tract 1469.01, Suffolk County, New York",39112,3631
1400000US36103146902,36103146902,"Census Tract 1469.02, Suffolk County, New York",53913,7675
1400000US36103147001,36103147001,"Census Tract 1470.01, Suffolk County, New York",41487,4831
1400000US36103147003,36103147003,"Census Tract 1470.03, Suffolk County, New York",45011,4514
1400000US36103147004,36103147004,"Census Tract 1470.04, Suffolk County, New York",47920,18035
1400000US36103147100,36103147100,"Census Tract 1471, Suffolk County, New York",48722,4989
1400000US36103147200,36103147200,"Census Tract 1472, Suffolk County, New York",32069,3972
1400000US36103147300,36103147300,"Census Tract 1473, Suffolk County, New York",25618,4170
1400000US36103147401,36103147401,"Census Tract 1474.01, Suffolk County, New York",42249,9739
1400000US36103147402,36103147402,"Census Tract 1474.02, Suffolk County, New York",55256,7148
1400000US36103147501,36103147501,"Census Tract 1475.01, Suffolk County, New York",40038,7059
1400000US36103147502,36103147502,"Census Tract 1475.02, Suffolk County, New York",41233,2951
1400000US36103147503,36103147503,"Census Tract 1475.03, Suffolk County, New York",62353,9660
1400000US36103147601,36103147601,"Census Tract 1476.01, Suffolk County, New York",48277,5132
1400000US36103147602,36103147602,"Census Tract 1476.02, Suffolk County, New York",43566,5962
1400000US36103147701,36103147701,"Census Tract 1477.01, Suffolk County, New York",36185,3065
1400000US36103147702,36103147702,"Census Tract 1477.02, Suffolk County, New York",39937,3335
1400000US36103147802,36103147802,"Census Tract 1478.02, Suffolk County, New York",55941,6117
1400000US36103147803,36103147803,"Census Tract 1478.03, Suffolk County, New York",40160,4571
1400000US36103147804,36103147804,"Census Tract 1478.04, Suffolk County, New York",40707,3717
1400000US36103147901,36103147901,"Census Tract 1479.01, Suffolk County, New York",32240,3264
1400000US36103147902,36103147902,"Census Tract 1479.02, Suffolk County, New York",43723,4048
1400000US36103158001,36103158001,"Census Tract 1580.01, Suffolk County, New York",81689,10213
1400000US36103158002,36103158002,"Census Tract 1580.02, Suffolk County, New York",60878,7480
1400000US36103158006,36103158006,"Census Tract 1580.06, Suffolk County, New York",49052,5173
1400000US36103158007,36103158007,"Census Tract 1580.07, Suffolk County, New York",5139,820
1400000US36103158009,36103158009,"Census Tract 1580.09, Suffolk County, New York",47088,4868
1400000US36103158010,36103158010,"Census Tract 1580.10, Suffolk County, New York",52822,8979
1400000US36103158011,36103158011,"Census Tract 1580.11, Suffolk County, New York",41078,6079
1400000US36103158102,36103158102,"Census Tract 1581.02, Suffolk County, New York",28937,2601
1400000US36103158103,36103158103,"Census Tract 1581.03, Suffolk County, New York",28189,5120
1400000US36103158104,36103158104,"Census Tract 1581.04, Suffolk County, New York",32753,3132
1400000US36103158107,36103158107,"Census Tract 1581.07, Suffolk County, New York",43476,5801
1400000US36103158108,36103158108,"Census Tract 1581.08, Suffolk County, New York",43497,7794
1400000US36103158110,36103158110,"Census Tract 1581.10, Suffolk County, New York",31871,2960
1400000US36103158111,36103158111,"Census Tract 1581.11, Suffolk County, New York",30076,2260
1400000US36103158112,36103158112,"Census Tract 1581.12, Suffolk County, New York",26387,2655
1400000US36103158114,36103158114,"Census Tract 1581.14, Suffolk County, New York",39425,6352
1400000US36103158115,36103158115,"Census Tract 1581.15, Suffolk County, New York",36439,2999
1400000US36103158116,36103158116,"Census Tract 1581.16, Suffolk County, New York",33630,3904
1400000US36103158202,36103158202,"Census Tract 1582.02, Suffolk County, New York",30200,4030
1400000US36103158203,36103158203,"Census Tract 1582.03, Suffolk County, New York",41374,7553
1400000US36103158205,36103158205,"Census Tract 1582.05, Suffolk County, New York",65026,10055
1400000US36103158206,36103158206,"Census Tract 1582.06, Suffolk County, New York",44912,5421
1400000US36103158207,36103158207,"Census Tract 1582.07, Suffolk County, New York",64631,5879
1400000US36103158304,36103158304,"Census Tract 1583.04, Suffolk County, New York",52270,6376
1400000US36103158306,36103158306,"Census Tract 1583.06, Suffolk County, New York",40590,4057
1400000US36103158308,36103158308,"Census Tract 1583.08, Suffolk County, New York",28387,3027
1400000US36103158309,36103158309,"Census Tract 1583.09, Suffolk County, New York",36141,4001
1400000US36103158310,36103158310,"Census Tract 1583.10, Suffolk County, New York",31986,3203
1400000US36103158315,36103158315,"Census Tract 1583.15, Suffolk County, New York",38201,3066
1400000US36103158317,36103158317,"Census Tract 1583.17, Suffolk County, New York",34001,4342
1400000US36103158318,36103158318,"Census Tract 1583.18, Suffolk County, New York",39693,5166
1400000US36103158319,36103158319,"Census Tract 1583.19, Suffolk County, New York",32186,3310
1400000US36103158320,36103158320,"Census Tract 1583.20, Suffolk County, New York",37160,3773
1400000US36103158321,36103158321,"Census Tract 1583.21, Suffolk County, New York",36635,2758
1400000US36103158322,36103158322,"Census Tract 1583.22, Suffolk County, New York",40511,7003
1400000US36103158323,36103158323,"Census Tract 1583.23, Suffolk County, New York",37753,4279
1400000US36103158401,36103158401,"Census Tract 1584.01, Suffolk County, New York",38053,5583
1400000US36103158402,36103158402,"Census Tract 1584.02, Suffolk County, New York",46393,3533
1400000US36103158403,36103158403,"Census Tract 1584.03, Suffolk County, New York",38995,4706
1400000US36103158405,36103158405,"Census Tract 1584.05, Suffolk County, New York",39831,2751
1400000US36103158407,36103158407,"Census Tract 1584.07, Suffolk County, New York",29821,2753
1400000US36103158408,36103158408,"Census Tract 1584.08, Suffolk County, New York",29831,3378
1400000US36103158409,36103158409,"Census Tract 1584.09, Suffolk County, New York",33525,4045
1400000US36103158410,36103158410,"Census Tract 1584.10, Suffolk County, New York",31026,3371
1400000US36103158502,36103158502,"Census Tract 1585.02, Suffolk County, New York",28507,2662
1400000US36103158505,36103158505,"Census Tract 1585.05, Suffolk County, New York",32995,4094
1400000US36103158506,36103158506,"Census Tract 1585.06, Suffolk County, New York",35442,4434
1400000US36103158507,36103158507,"Census Tract 1585.07, Suffolk County, New York",31652,3743
1400000US36103158508,36103158508,"Census Tract 1585.08, Suffolk County, New York",35317,3268
1400000US36103158509,36103158509,"Census Tract 1585.09, Suffolk County, New York",29260,3969
1400000US36103158510,36103158510,"Census Tract 1585.10, Suffolk County, New York",27639,2666
1400000US36103158511,36103158511,"Census Tract 1585.11, Suffolk County, New York",33936,2567
1400000US36103158512,36103158512,"Census Tract 1585.12, Suffolk County, New York",33400,4145
1400000US36103158604,36103158604,"Census Tract 1586.04, Suffolk County, New York",37881,5065
1400000US36103158605,36103158605,"Census Tract 1586.05, Suffolk County, New York",33002,3089
1400000US36103158606,36103158606,"Census Tract 1586.06, Suffolk County, New York",31879,2974
1400000US36103158607,36103158607,"Census Tract 1586.07, Suffolk County, New York",27714,5587
1400000US36103158608,36103158608,"Census Tract 1586.08, Suffolk County, New York",32925,5402
1400000US36103158609,36103158609,"Census Tract 1586.09, Suffolk County, New York",31985,2901
1400000US36103158704,36103158704,"Census Tract 1587.04, Suffolk County, New York",31929,2795
1400000US36103158705,36103158705,"Census Tract 1587.05, Suffolk County, New York",20934,2769
1400000US36103158707,36103158707,"Census Tract 1587.07, Suffolk County, New York",33663,4543
1400000US36103158708,36103158708,"Census Tract 1587.08, Suffolk County, New York",28831,3117
1400000US36103158709,36103158709,"Census Tract 1587.09, Suffolk County, New York",34707,6227
1400000US36103158710,36103158710,"Census Tract 1587.10, Suffolk County, New York",30629,4088
1400000US36103158711,36103158711,"Census Tract 1587.11, Suffolk County, New York",36145,4637
1400000US36103158712,36103158712,"Census Tract 1587.12, Suffolk County, New York",29493,3597
1400000US36103158802,36103158802,"Census Tract 1588.02, Suffolk County, New York",41460,3066
1400000US36103158803,36103158803,"Census Tract 1588.03, Suffolk County, New York",39668,3754
1400000US36103158804,36103158804,"Census Tract 1588.04, Suffolk County, New York",27579,2681
1400000US36103158900,36103158900,"Census Tract 1589, Suffolk County, New York",32211,3651
1400000US36103159000,36103159000,"Census Tract 1590, Suffolk County, New York",28930,3178
1400000US36103159102,36103159102,"Census Tract 1591.02, Suffolk County, New York",25670,3535
1400000US36103159103,36103159103,"Census Tract 1591.03, Suffolk County, New York",15929,2049
1400000US36103159105,36103159105,"Census Tract 1591.05, Suffolk County, New York",28727,2999
1400000US36103159106,36103159106,"Census Tract 1591.06, Suffolk County, New York",30172,2242
1400000US36103159107,36103159107,"Census Tract 1591.07, Suffolk County, New York",31339,3012
1400000US36103159108,36103159108,"Census Tract 1591.08, Suffolk County, New York",30113,2480
1400000US36103159201,36103159201,"Census Tract 1592.01, Suffolk County, New York",31456,3483
1400000US36103159203,36103159203,"Census Tract 1592.03, Suffolk County, New York",37654,4025
1400000US36103159204,36103159204,"Census Tract 1592.04, Suffolk County, New York",39309,6789
1400000US36103159300,36103159300,"Census Tract 1593, Suffolk County, New York",58846,9060
1400000US36103159404,36103159404,"Census Tract 1594.04, Suffolk County, New York",24124,3939
1400000US36103159406,36103159406,"Census Tract 1594.06, Suffolk County, New York",34637,5159
1400000US36103159407,36103159407,"Census Tract 1594.07, Suffolk County, New York",29179,2903
1400000US36103159408,36103159408,"Census Tract 1594.08, Suffolk County, New York",27014,3700
1400000US36103159410,36103159410,"Census Tract 1594.10, Suffolk County, New York",37349,3029
1400000US36103159411,36103159411,"Census Tract 1594.11, Suffolk County, New York",27485,2772
1400000US36103159412,36103159412,"Census Tract 1594.12, Suffolk County, New York",40586,2916
1400000US36103159505,36103159505,"Census Tract 1595.05, Suffolk County, New York",25861,3189
1400000US36103159506,36103159506,"Census Tract 1595.06, Suffolk County, New York",27366,2794
1400000US36103159508,36103159508,"Census Tract 1595.08, Suffolk County, New York",25859,2009
1400000US36103159509,36103159509,"Census Tract 1595.09, Suffolk County, New York",20635,3591
1400000US36103159510,36103159510,"Census Tract 1595.10, Suffolk County, New York",36621,10814
1400000US36103159511,36103159511,"Census Tract 1595.11, Suffolk County, New York",25109,2410
1400000US36103159512,36103159512,"Census Tract 1595.12, Suffolk County, New York",23854,7610
1400000US36103159601,36103159601,"Census Tract 1596.01, Suffolk County, New York",38778,4978
1400000US36103159602,36103159602,"Census Tract 1596.02, Suffolk County, New York",41424,4966
1400000US36103169701,36103169701,"Census Tract 1697.01, Suffolk County, New York",42382,3860
1400000US36103169703,36103169703,"Census Tract 1697.03, Suffolk County, New York",50334,20781
1400000US36103169704,36103169704,"Census Tract 1697.04, Suffolk County, New York",31558,2961
1400000US36103169800,36103169800,"Census Tract 1698, Suffolk County, New York",26902,3550
1400000US36103169901,36103169901,"Census Tract 1699.01, Suffolk County, New York",29117,3116
1400000US36103169902,36103169902,"Census Tract 1699.02, Suffolk County, New York",35879,7257
1400000US36103170001,36103170001,"Census Tract 1700.01, Suffolk County, New York",45829,4470
1400000US36103170002,36103170002,"Census Tract 1700.02, Suffolk County, New York",47363,5334
1400000US36103170101,36103170101,"Census Tract 1701.01, Suffolk County, New York",27028,4932
1400000US36103170201,36103170201,"Census Tract 1702.01, Suffolk County, New York",44758,6371
1400000US36103170202,36103170202,"Census Tract 1702.02, Suffolk County, New York",48460,4837
1400000US36103180300,36103180300,"Census Tract 1803, Suffolk County, New York",49751,7433
1400000US36103190401,36103190401,"Census Tract 1904.01, Suffolk County, New York",21645,2963
1400000US36103190402,36103190402,"Census Tract 1904.02, Suffolk County, New York",52788,11332
1400000US36103190403,36103190403,"Census Tract 1904.03, Suffolk County, New York",28008,3403
1400000US36103190502,36103190502,"Census Tract 1905.02, Suffolk County, New York",57176,10311
1400000US36103190503,36103190503,"Census Tract 1905.03, Suffolk County, New York",43674,6372
1400000US36103190504,36103190504,"Census Tract 1905.04, Suffolk County, New York",50455,8550
1400000US36103190601,36103190601,"Census Tract 1906.01, Suffolk County, New York",45894,7621
1400000US36103190603,36103190603,"Census Tract 1906.03, Suffolk County, New York",33459,4115
1400000US36103190604,36103190604,"Census Tract 1906.04, Suffolk County, New York",33809,4414
1400000US36103190704,36103190704,"Census Tract 1907.04, Suffolk County, New York",73114,14902
1400000US36103190705,36103190705,"Census Tract 1907.05, Suffolk County, New York",48706,13650
1400000US36103190706,36103190706,"Census Tract 1907.06, Suffolk County, New York",48509,7681
1400000US36103190707,36103190707,"Census Tract 1907.07, Suffolk County, New York",58805,13615
1400000US36103190708,36103190708,"Census Tract 1907.08, Suffolk County, New York",88489,23714
1400000US36103190800,36103190800,"Census Tract 1908, Suffolk County, New York",89324,18613
1400000US36103200901,36103200901,"Census Tract 2009.01, Suffolk County, New York",96189,28246
1400000US36103200902,36103200902,"Census Tract 2009.02, Suffolk County, New York",59453,9323
1400000US36103201001,36103201001,"Census Tract 2010.01, Suffolk County, New York",39348,7071
1400000US36103201003,36103201003,"Census Tract 2010.03, Suffolk County, New York",40539,8122
1400000US36103201004,36103201004,"Census Tract 2010.04, Suffolk County, New York",44905,8694
1400000US36103201100,36103201100,"Census Tract 2011, Suffolk County, New York",19319,1615
1400000US36103990100,36103990100,"Census Tract 9901, Suffolk County, New York",-,**
1400000US36119000101,36119000101,"Census Tract 1.01, Westchester County, New York",14997,2434
1400000US36119000103,36119000103,"Census Tract 1.03, Westchester County, New York",14826,2514
1400000US36119000104,36119000104,"Census Tract 1.04, Westchester County, New York",-,**
1400000US36119000201,36119000201,"Census Tract 2.01, Westchester County, New York",17571,2974
1400000US36119000202,36119000202,"Census Tract 2.02, Westchester County, New York",31867,4776
1400000US36119000203,36119000203,"Census Tract 2.03, Westchester County, New York",27622,4065
1400000US36119000300,36119000300,"Census Tract 3, Westchester County, New York",12872,1742
1400000US36119000401,36119000401,"Census Tract 4.01, Westchester County, New York",25072,4595
1400000US36119000402,36119000402,"Census Tract 4.02, Westchester County, New York",22470,3554
1400000US36119000500,36119000500,"Census Tract 5, Westchester County, New York",11217,1927
1400000US36119000600,36119000600,"Census Tract 6, Westchester County, New York",17733,2549
1400000US36119000701,36119000701,"Census Tract 7.01, Westchester County, New York",41784,4613
1400000US36119000702,36119000702,"Census Tract 7.02, Westchester County, New York",33958,3534
1400000US36119000801,36119000801,"Census Tract 8.01, Westchester County, New York",32368,6694
1400000US36119000802,36119000802,"Census Tract 8.02, Westchester County, New York",26339,3929
1400000US36119000803,36119000803,"Census Tract 8.03, Westchester County, New York",27582,4193
1400000US36119000900,36119000900,"Census Tract 9, Westchester County, New York",27707,4122
1400000US36119001000,36119001000,"Census Tract 10, Westchester County, New York",15239,3803
1400000US36119001101,36119001101,"Census Tract 11.01, Westchester County, New York",10923,2330
1400000US36119001102,36119001102,"Census Tract 11.02, Westchester County, New York",18092,2795
1400000US36119001200,36119001200,"Census Tract 12, Westchester County, New York",15413,3082
1400000US36119001301,36119001301,"Census Tract 13.01, Westchester County, New York",32476,6507
1400000US36119001302,36119001302,"Census Tract 13.02, Westchester County, New York",23454,4402
1400000US36119001303,36119001303,"Census Tract 13.03, Westchester County, New York",13571,2223
1400000US36119001401,36119001401,"Census Tract 14.01, Westchester County, New York",34767,4154
1400000US36119001402,36119001402,"Census Tract 14.02, Westchester County, New York",36361,5456
1400000US36119001403,36119001403,"Census Tract 14.03, Westchester County, New York",31263,4590
1400000US36119001502,36119001502,"Census Tract 15.02, Westchester County, New York",34862,5013
1400000US36119001503,36119001503,"Census Tract 15.03, Westchester County, New York",28709,3300
1400000US36119001504,36119001504,"Census Tract 15.04, Westchester County, New York",34828,3862
1400000US36119001505,36119001505,"Census Tract 15.05, Westchester County, New York",40094,7752
1400000US36119001600,36119001600,"Census Tract 16, Westchester County, New York",25979,3875
1400000US36119001700,36119001700,"Census Tract 17, Westchester County, New York",31606,2492
1400000US36119001800,36119001800,"Census Tract 18, Westchester County, New York",28204,3655
1400000US36119001900,36119001900,"Census Tract 19, Westchester County, New York",39981,5550
1400000US36119002000,36119002000,"Census Tract 20, Westchester County, New York",41325,3675
1400000US36119002101,36119002101,"Census Tract 21.01, Westchester County, New York",41735,4357
1400000US36119002103,36119002103,"Census Tract 21.03, Westchester County, New York",57262,8114
1400000US36119002104,36119002104,"Census Tract 21.04, Westchester County, New York",41787,5759
1400000US36119002105,36119002105,"Census Tract 21.05, Westchester County, New York",56623,8512
1400000US36119002106,36119002106,"Census Tract 21.06, Westchester County, New York",26468,2736
1400000US36119002107,36119002107,"Census Tract 21.07, Westchester County, New York",32388,8805
